date,guessed_miner,blocks,percent
2020-03-09,CybtcPool,133,0.24094202898550723
2020-03-09,F2Pool,24,0.043478260869565216
2020-03-09,Poolin,36,0.06521739130434782
2020-03-09,ProHashing,3,0.005434782608695652
2020-03-09,ViaBTC,23,0.041666666666666664
2020-03-10,*Desconhecido,156,0.2851919561243144
2020-03-10,AntPool,195,0.35648994515539306
2020-03-10,CybtcPool,91,0.1663619744058501
2020-03-10,F2Pool,47,0.08592321755027423
2020-03-10,Poolin,22,0.04021937842778794
2020-03-10,ProHashing,4,0.007312614259597806
2020-03-10,ViaBTC,32,0.05850091407678245
2020-03-11,*Desconhecido,162,0.29347826086956524
2020-03-11,AntPool,202,0.36594202898550726
2020-03-11,CybtcPool,100,0.18115942028985507
2020-03-11,F2Pool,38,0.06884057971014493
2020-03-11,Poolin,18,0.03260869565217391
2020-03-11,ProHashing,1,0.0018115942028985507
2020-03-11,ViaBTC,31,0.05615942028985507
2020-03-12,*Desconhecido,140,0.25688073394495414
2020-03-12,AntPool,182,0.3339449541284404
2020-03-12,CybtcPool,118,0.21651376146788992
2020-03-12,F2Pool,33,0.060550458715596334
2020-03-12,Poolin,30,0.05504587155963303
2020-03-12,ProHashing,5,0.009174311926605505
2020-03-12,ViaBTC,37,0.06788990825688074
2020-03-13,*Desconhecido,153,0.2791970802919708
2020-03-13,AntPool,183,0.33394160583941607
2020-03-13,CybtcPool,136,0.24817518248175183
2020-03-13,F2Pool,23,0.041970802919708027
2020-03-13,Poolin,17,0.03102189781021898
2020-03-13,ProHashing,3,0.005474452554744526
2020-03-13,ViaBTC,33,0.060218978102189784
2020-03-14,*Desconhecido,166,0.30347349177330896
2020-03-14,AntPool,185,0.3382084095063985
2020-03-14,CybtcPool,106,0.19378427787934185
2020-03-14,F2Pool,29,0.05301645338208409
2020-03-14,Poolin,31,0.056672760511883
2020-03-14,ProHashing,3,0.005484460694698354
2020-03-14,ViaBTC,27,0.04936014625228519
2020-03-15,*Desconhecido,171,0.31433823529411764
2020-03-15,AntPool,190,0.3492647058823529
2020-03-15,CybtcPool,85,0.15625
2020-03-15,F2Pool,30,0.05514705882352941
2020-03-15,Poolin,26,0.04779411764705882
2020-03-15,ProHashing,7,0.012867647058823529
2020-03-15,ViaBTC,35,0.06433823529411764
2020-03-16,*Desconhecido,152,0.2743682310469314
2020-03-16,AntPool,210,0.37906137184115524
2020-03-16,CybtcPool,98,0.17689530685920576
2020-03-16,F2Pool,27,0.048736462093862815
2020-03-16,Poolin,19,0.03429602888086643
2020-03-16,ProHashing,3,0.005415162454873646
2020-03-16,ViaBTC,45,0.0812274368231047
2020-03-17,*Desconhecido,143,0.25905797101449274
2020-03-17,AntPool,183,0.33152173913043476
2020-03-17,CybtcPool,131,0.23731884057971014
2020-03-17,F2Pool,24,0.043478260869565216
2020-03-17,Poolin,26,0.04710144927536232
2020-03-17,ProHashing,1,0.0018115942028985507
2020-03-17,ViaBTC,44,0.07971014492753623
2020-03-18,*Desconhecido,150,0.2757352941176471
2020-03-18,AntPool,200,0.36764705882352944
2020-03-18,CybtcPool,107,0.19669117647058823
2020-03-18,F2Pool,27,0.04963235294117647
2020-03-18,Poolin,28,0.051470588235294115
2020-03-18,ProHashing,3,0.0055147058823529415
2020-03-18,ViaBTC,29,0.05330882352941176
2020-03-19,*Desconhecido,165,0.298372513562387
2020-03-19,AntPool,194,0.3508137432188065
2020-03-19,CybtcPool,104,0.18806509945750452
2020-03-19,F2Pool,22,0.039783001808318265
2020-03-19,Poolin,30,0.054249547920433995
2020-03-19,ProHashing,5,0.009041591320072333
2020-03-19,ViaBTC,33,0.059674502712477394
2020-03-20,*Desconhecido,148,0.2690909090909091
2020-03-20,AntPool,177,0.32181818181818184
2020-03-20,CybtcPool,107,0.19454545454545455
2020-03-20,F2Pool,33,0.06
2020-03-20,OKEX,2,0.0036363636363636364
2020-03-20,Poolin,35,0.06363636363636363
2020-03-20,ProHashing,2,0.0036363636363636364
2020-03-20,ViaBTC,46,0.08363636363636363
2020-03-21,*Desconhecido,142,0.2610294117647059
2020-03-21,AntPool,214,0.39338235294117646
2020-03-21,CybtcPool,97,0.17830882352941177
2020-03-21,F2Pool,39,0.07169117647058823
2020-03-21,Poolin,22,0.04044117647058824
2020-03-21,ProHashing,4,0.007352941176470588
2020-03-21,ViaBTC,26,0.04779411764705882
2020-03-22,*Desconhecido,148,0.26714801444043323
2020-03-22,AntPool,204,0.36823104693140796
2020-03-22,CybtcPool,106,0.19133574007220217
2020-03-22,F2Pool,36,0.06498194945848375
2020-03-22,Poolin,22,0.039711191335740074
2020-03-22,ProHashing,3,0.005415162454873646
2020-03-22,ViaBTC,35,0.0631768953068592
2020-03-23,*Desconhecido,139,0.2559852670349908
2020-03-23,AntPool,190,0.34990791896869244
