date,miner,blocks,percent
2020-02-06,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,257,0.039441375076734196
2020-02-06,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,94,0.014426028238182934
2020-02-06,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,15,0.0023020257826887663
2020-02-06,2MinersPool,44,0.006752608962553714
2020-02-06,BTC.com,96,0.014732965009208104
2020-02-06,BeePool,52,0.00798035604665439
2020-02-06,Ethermine,1398,0.214548802946593
2020-02-06,F2Pool,753,0.11556169429097606
2020-02-06,Nanopool,516,0.07918968692449356
2020-02-06,SparkPool,2070,0.31767955801104975
2020-02-07,*Outros,1248,0.19173452143186356
2020-02-07,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,269,0.04132739284068213
2020-02-07,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,104,0.01597787678598863
2020-02-07,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,11,0.0016899677369795667
2020-02-07,2MinersPool,37,0.005684436933476725
2020-02-07,BTC.com,66,0.0101398064218774
2020-02-07,BeePool,58,0.008910738976801351
2020-02-07,Ethermine,1396,0.21447226916577047
2020-02-07,F2Pool,730,0.11215240436318943
2020-02-07,Nanopool,506,0.07773851590106007
2020-02-07,SparkPool,2084,0.32017206944231064
2020-02-08,*Outros,1199,0.1854028142879233
2020-02-08,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,282,0.04360599969073759
2020-02-08,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,107,0.01654553888974795
2020-02-08,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,17,0.002628730477810422
2020-02-08,2MinersPool,38,0.005875985773929179
2020-02-08,BTC.com,86,0.013298283593629194
2020-02-08,BeePool,45,0.006958404205968764
2020-02-08,Ethermine,1387,0.21447348074841502
2020-02-08,F2Pool,705,0.10901499922684398
2020-02-08,Nanopool,534,0.08257306324416268
2020-02-08,SparkPool,2067,0.3196226998608319
2020-02-09,*Outros,1204,0.1854875982129102
2020-02-09,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,245,0.03774456940378986
2020-02-09,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,106,0.0163303034971499
